date,text,source
2025-11-04,Kita sama sama tau.budaya korup kota sudah mengakar .bulsit demi rakyat .demi rakyat Nkri harga mati menjabat di sumpah di atas kepala kitap suci agama masing2 masi aja korup tuhan aja mereka ga takut dengan sumpah .apa lagi masyarakat ga punya power demo mereka sewa buzzer .demo mereka pasang coklat di depan buat pentung pendemo .,youtube
2025-11-04,"Langsung aja bos lapor di "" Lapor pak Purbaya"" biar lsg di tangani kan ini mslh crusial bos",youtube
2025-11-04,semoga sehat selalu bang David...,youtube
2025-11-04,Perlu di assist pak purbaya ni,youtube
2025-11-04,"Saya pernah mau bikin apps dan web setara toko orange, dev nya juga salah satu tim pembuat toko orange, dengan fasilitas yang mendekati, lngsung aja on point, price 7M 😅

Lha ini 1,3T.....jika murni segitu, saya tinggal kumpulin IT sekitar saya, kelar tuh kerjaan, cuan banyak saya 😂",youtube
2025-11-04,Purbaya bisa aja ngmng ke KDM di bohongi bawahan nya.... Tapi kenyataan PURBAYA yg di bohongi anak buahnya,youtube
2025-11-04,Anggaran segtu dapat bug yang buat repot Wajib pajak Indonesia 😅😅,youtube
2025-11-04,Basmi koruptor,youtube
2025-11-04,Analigi bagus 😅,youtube
2025-11-04,Mirip aplikasi wkwkwkwk,youtube
2025-11-04,"Saya awam banget dengan software hanya pengguna. Tetapi memang ""satu sehat"" dan yang versi sebelumnya adalah satu satu nya aplikasi yang paling user friendly dan benar. Yang lainnya nyebelin dan ga bagus",youtube
2025-11-04,jadi PNS aja jurusan IT minim formasi padahal kita kekurangan IT,youtube
2025-11-04,"Bang, belum di kontek ama Pak Purbaya tuk di minta bantuan?",youtube
2025-11-04,"1.3 T   itu kecil bang

Gue aja cuma dapet 150 M
temen temen ada yg dapat 300..250 M

Barangnya cuma 550 juta

Hahahaha",youtube
2025-11-04,Sama mereka pajak juga nyuruh bikin password g usah yg ribet. Lah kok keamanan disuruh yg mudah dibobol,youtube
2025-11-04,Nak lo..nomer pa Purbaya kn ada..langsung gas aja..,youtube
2025-11-04,"Sampai hari ini saya ga bisa buat NPWP perusahaan saya, cuma dimenu PT(perseroan) sehabis ngisi data dengan benar ga bisa tekan tombol lanjut, udah email ke KPP terkait yang alamat email dikasi di balasan email, ga ada respon, kocaknya pas di cek dengan developer option, error nya kode 400 aja om, maaf berkeluh kesah disini, karna sampai sekarang belum ada respon dari pihak sana",youtube
2025-11-04,"Emang harusnya ada profesional macam bro David atau siapapun yang master dibidangnya utk jadi ""satpam"" LG sblm Cortex delivered n fully functional. Gemes ini app segini muahaaall tp kok bs ""si ibu"" mengijinkan utk dirilis dgn segitu banyak masalah.",youtube
2025-11-04,"Masalahnya jg di coding nya yg masih di LG. Kalo codingnya nggak ada security-nya nya jg bisa gampang ke hack jg.
Segede LG harusnya bs dituntut tuh one prestasi",youtube
2025-11-04,"1,3 T  dapetnya sampah kaya gitu emang negara ini gokil banget negara lucu",youtube
2025-11-04,Alhamdulillah Purbaya buka kelemahan Cortax,youtube
2025-11-04,"Sya mempertanyakan langkah pa. Mentri saya mengikuti beliau lg ngejar koruptor pertamina dan beliau sempet koment 'uang pajak untuk apa dan uang tambang di kemanain pripot kita cuma dpt 0,3%saya kaget denger pordces itu lah bukannya air dan meneral bumi milik negara... Saya pikir keren nih menku bisa tuh kita kaya sikat para koruptor sumber daya alam indonesia kita bisa seperti kata prof.mahpud rakyat indo bisa d gaji 20jt cocok nih mentri coboy...tp tidak semudah itu furgoso😂eh sekarang loncat ngurusin ekspor menurutku ini terlihat begitu berat tekanan para elit tambang menekan dan koboy kebanggaan kita mundur.... Sehat selalu ya pa menku 😂😂",youtube
2025-11-04,"Teruslah kritik pak David, ini proyek Trilyunan dan gak bener haslnya kok tdk dituntut pimpro dan kontraktornya.....",youtube
2025-11-04,"Kenyataan Cortax banyak problem, mau lapor pajak agak sulit.",youtube
2025-11-04,"Mending buat baru lagi dah, coretaxnya kayaknya udah salah fatal, vendor (LG) sama luhut-sri mulyani harus tanggung jawab mau ganti yg baru kek atau dipenjara,uang negara 1 T habis buat proyek ga jelas",youtube
2025-11-04,Temenku waktu makek Coretax aja sampai emosi hingga dia malas bayar pajak sampai setahun. Coretax emang bener2 kntl sih menurutku karena bikin ngabisin waktu aja.,youtube
2025-11-04,Ga ada CDN dan ga pake JWT aja udah cukup dianggap aplikasinya ecek2,youtube
2025-11-04,Terus terang sy ga ngerti tp yg sy soroti niat pencerahan untuk perubahan di conten ini sekaligus niat membongkar carut marut di xortex di masa lalu ayo semangat demi indo lebih maju❤,youtube
2025-11-04,Ter mark up,youtube
2025-11-04,"Kalau seperti ini BPK harus turun nih, memeriksa proyek Coretax ini. Tapi ya harus bawa Expert di bidang IT untuk menelusurinya.",youtube
2025-11-04,"Text yang kamu tulis BESAR kecepatan hilangNYA Bro, bikin balik cek kamu nulis apa barusan.",youtube
2025-11-04,Hrsnya program2 IT Kementrian minfo yg nangani....berarti menteri minfo hrs cari yg lulusan Tek Elektro yg IT....Mantap...,youtube
2025-11-04,"Produk import pakain bekas y penting juga oom, biar gk mematikan produk lokal.",youtube
2025-11-04,"Kedepannya yang perlu diperbiki  adalah perjanjian kontraknya dengan pihak ke-2. misalnya, ada jaminan selama 3 bulan setelah BAST (serah terima) jika terdapat error sekecil apapun untuk diperbaiki

Letak permasalahan coretax menurut sy pada testingnya yg dilakukan oleh pihak kemkeu. Pihak kemkeu bidang It-nya mungkin pada saat testing hanya melihat fungsi2nya yg sudah berjalan. Namun, tidak dites jika aplikasi itu digunakan oleh jutaan orang dalam waktu bersamaan.",youtube
2025-11-04,Tolong bang @david dilist semua kendala coretax krn ini terkait riset kami 🙏🏼,youtube
2025-11-04,"Ini menurut saya bukan ""Kritik"" lagi.... Tetapi ini sudah masukan secara teknis. Kalo ada yang bilang ""Kritikan Konstruktif"" menurut saya ini bukan kritikan semacam itu, malah dikasih solusi secara teknis terbuka. Ibaratnya ""contekan master"" atau dalam bahasa kuliah ""nyontek Laporan Master"". Seharusnya terima kasih DJP kepada orang yang Vokal dan ngasih tahu solusi teknisnya seperti ini.",youtube
2025-11-04,Mas diva... tolong bahas web siskop2MI...itu banyak masalah.. masukin data  tp tidak bisa upload,youtube
2025-11-04,Mantap kerja sama yg baik  dukung 1000 persen.,youtube
2025-11-04,"jwt itu utk system chache, ngakses itu tdk menghambat system,👈 yg menghambat itu update, 👈 log in memang ada beberapa proses update namun proses update pada saat login tdk perlu menggunakan tampilan chache jwt, justru yg dibutuhkan itu jdw update, sebenarnya menurut gua itu masalah sql, kyknya tdk ditambahkan syntax LOW PRIORITY, atau IGNORE, biasanya yg frontend ama backend beda itu download video, klw ngakses huruf doank pake system chache, ya erorlah, bukankah input itu berdasarkan output, berbeda dgn nonton, inputnya melongo doank 😂😂😂",youtube
2025-11-04,8:52 vendor pemerintahan LG CNS? IKN? Oh keliatan sepertinya siapa yg main selama periode jokowi kemarin.,youtube
2025-11-04,basic pak purbaya elektro itb kan beliau jg pernah kerja dibidang tersebut dev projek harusnya paham udh gk bsa main2 lg kpk hrsnya peka,youtube
2025-11-04,Kita itu terlalu terpukau dgn asing,youtube
2025-11-04,"diakui pak pur ,katanya cortek bikinan klas SMA,,bnyak sekli kelemahannya ,dan katanya untuk memper arui butuh waktu 1 bulan lebih ,di perbincangan pak pur ekonomi sarasehan",youtube
2025-11-04,"Jahat ya...

“Ingatlah bahwa di dalam jasad itu ada segumpal daging. Jika ia baik, maka baik pula seluruh jasad. Jika ia rusak, maka rusak pula seluruh jasad. Ketahuilah bahwa ia adalah hati (jantung)” (HR. Bukhari no. 52 dan Muslim no. 1599).

Masalah bangsa ini bukan pada kemampuan akademik. Tapi apa yang ada di dalam dada.",youtube
2025-11-04,"Mas please coba dateng langsung ke kemenkeu, ketemu langsung dengan Pak Pur.. aku gemes banget liatnya..",youtube
2025-11-04,"fungsionalitas buat end user juga sangat kurang, ampas banget dah 🤦🏻‍♂️",youtube
2025-11-04,"Ini masih coretax, bayangin kita kerjasama buat pesawat tempur sama geng kpop😂😂
Gak bahaya taa..
Jaman warnet dulu thn 2009 pake system linux servernya IBM aman ramai lancar",youtube
2025-11-04,"btw itu tembusnya sampai halaman muka server coretax doang kak, karena memang masih ada kontrak dengan LG",youtube
2025-11-04,Cari cuan terus kah,youtube
2025-11-04,Vendor,youtube
2025-11-04,7:39 fix jangan jangan bukan LG... anda benar,youtube
2025-11-04,Kayaknya banyak skl aplikasi di berbagai kementrian yg kualitas murahan tp dijual ke negara dg harga mahal. Krn jk memnterinya tdk paham IT maka ya lolos saja aplikasi tsb dan apalagi jk ada kerjasama /kong kalikong dg menterinya utk ngeruk anggaran.,youtube
2025-11-04,bobrok banget sihhh 😢😢😢,youtube
2025-11-04,"Ada vendor PMQA yg memang dibayar untuk itu bro, deloitte. Bisa dibaca dokumen2 kualifikasinya, ga main2 persyaratannya. Tugasnya emang sebagai project manager dan quality assurance, dibayar mahal, miliaran, untuk ngawasin dan memastikan LG ngerjain dengan bener. 

Dengan adanya vendor ini, harusnya inkompetensi kemenkeu terkait IT sudah diminimalisir….


Tp ternyata tetep hasilnya sampah, ga guna bayar miliaran ke deloitte 😂",youtube
2025-11-04,"malah orang2nya yg gak gak bisa kerja itu low, maunya habisin uang aja",youtube
2025-11-04,"Satu kata ""SAMPAH""",youtube
2025-11-04,Ok Bang. Mantab ini sebagai  masukan semoga Pak Nenteri ini ambil langkah yang tepat untuk perbaikan. Pejabat yang lama itu memang payah.  Londo Ireng.,youtube
2025-11-04,LG bisa dituntut ini sebenernya,youtube
2025-11-04,coretax menggambarkan betapa DARK nya pemerintahan konoha,youtube
2025-11-04,Bawahannya pak purbaya jd ketar ketir wkwkwk.,youtube
2025-11-04,":face-pink-tears::face-pink-tears:port default nya gak diganti,fix bakalan kacau",youtube
2025-11-04,"Harusnya proses deliver-nya jangan langsung di cut off, tapi dijalankan paralel dulu. Jadi aplikasi baru dan lama bisa jalan beriringan sampai sistem barunya benar-benar stabil.

Mungkin saat ini DB-nya udah beda, jadi dua aplikasi gak bisa jalan barengan karena struktur atau koneksi datanya gak sinkron. Idealnya sih ada mekanisme sinkronisasi atau migrasi bertahap, biar transisi ke sistem baru lebih smooth dan gak ganggu operasional, CMIIW 😄",youtube
2025-11-04,"Laporin coba ke lapor purbaya, klu gada tanggapan berarti omong kosong doang tuh anak buahnya",youtube
2025-11-04,Kirain mas david yg dimaksud hacker asal Indonesia yg ahli2,youtube
2025-11-04,"Udah makin cepet kok, udah gak sekocak dulu. Dulu request ganti pass hari ini verifikasi email baru masuk besok dan di klik udah expired. Sekarang udah mirip kayak yang lain",youtube
2025-11-04,"Purbaya harus berani desak kpk turun tangan periksa kalo ada yg terlibat mark up biaya core tax ini. Karena gak masuk akal yg terjadi ini,, yg waras pasti tanda tanya besar.",youtube
2025-11-04,mau ketawa tapi ini negara sendiri.,youtube
2025-11-04,Mulyono dan Mulyani harus bertanggungjawab. Ini jelas korupsi uang negara. Beli aplikasinya triliunan yang didapat aplikasi sampah. Seret ke meja hijau.,youtube
2025-11-04,Sangat membagongkan.. 😱,youtube
2025-11-04,"Sepertinya project ini banyak di mark up..vendor aslinya dibayar murah, makanya males2an!",youtube
2025-11-04,Srimulat juga skill issue 😂,youtube
2025-11-04,"Bikin judul..jgn BLUNDER dong.. tampil photo menkeu nyembah pulak..seolah minta maaf
Heii..bukan menkeu saat ini yg dibohongi bawahan.. justru beliau bongkar buruknya coretax buatan era SRIMULYANI.. kenapa min? Takut y sebut Sri Mulyani..
Lebih tepat judul: 
Purbaya bongkar Coretax buatan Sri Mulyani, atau
Coretax bisa dibobol, buatan era Sri Mulyani, atau
Sri Mulyani dibohongi bawahan nya bikin coretax 1,7T
PWC (price waterhouse coopers) bikin coretax di era sri mulyani",youtube
2025-11-04,"mungkin dibuat gt , biar dalem dapet cuan , cortax biar gk fungsi😂",youtube
2025-11-04,"mas david ini lebih kompeten di bidangnya,, coba pak purbaya tau chanel ini.",youtube
2025-11-04,"Harus diusut itu, bisa jadi ada mark up atau dikorupt itu jangan2... 😅😂",youtube
2025-11-04,mulyono mulyani tergantung kata opung,youtube
2025-11-04,tidak fokus pada pembahasan. Korban medsos politik akut 😂,youtube
2025-11-04,"​@aliansidewa pembahasan video ini terlalu IT, orang awam tidak tahu istilah² IT : Server, 404, Session, Cookies dlll. Orang awam tahunya itu uang rakyat triliun tapi aplikasinya error sampah yang buat anak SMA yang pasti anak² ini dibayar murah UMR mungkin, pasti disitu ada mark up alias korupsi kakap. Beli aplikasinya triliunan tapi error mulu sampah, jadi yg harus bertanggungjawab ya Mulyono dan Mulyani. Itu sudut pandang orang awam yg gak ngerti IT ya. Tidak dilarang kan orang awam IT berpendapat.",youtube
2025-11-04,"Gedeg bgt ini aplikasi sampah. Kuatir klo bakal ada pembaruan lagi di aplikasi coretax ini. Takutnya malah menganggu kinerja kita karyawan perusahaan yg mengurus pajak bulanan. Apa gak kasian yaa sama karyawan kaya kita. Bolak balik kantor pajak, urusin invoice dll.",youtube
2025-11-12,"Betul, penegak hukum harap segera bergerak",youtube
2025-11-04,Terimakasih bang sdh tetap mengingatkan this ash*le program. ❤,youtube
2025-11-04,Kali ini dia yang dikibulin 😂,youtube
2025-11-04,"Pertanyaannya apakah betul perusahaan LG? Atau jangan jangan perusahan lain 😅😅. Ga mungkin perusahaan internasional sekelas itu, bikin web begini bermasalah",youtube
2025-11-04,Kayanya pak purbaya belum bilang selesai,youtube
2025-11-04,"Bang knp semua ini tidak kirim email ke lapor pak purbaya.
Wajib pak purbaya harus hub abang",youtube
2025-11-04,Cuman bisa bikin website profile udah merasa ngerti semua. Sotoy,youtube
2025-11-04,Pak purbaya harus paham . Semakin pede perkataan maka semakin banyak hacker yang penasaran wkwkwk,youtube
2025-11-04,"SEPERTINYA ADA HUBUNGAN DENGAN KF-21 PESAWAT TEMPUR DIMANA INDONESIA DIANGGAP GAK MAU BAYAR DAN PROYEK SATU INI JUSTRU ANEH MALAH OVERPRICE / KELEBIHAN BAYAR DILIHAT DARI SEGI KUALITAS DAN PENANGANAN , KOREA COBOL NYA JUGA BANYAK MAFIA GAK CUMA INDO",youtube
2025-11-04,Nah ini yg dimaksud kritik yg konstruktif ... Mengkritik sambil memberikan solusi .... Hampir 90% yg mengkritik cuma ngomong doank ...,youtube
2025-11-04,Proyek bancakan,youtube
2025-11-04,"ikn, woosh, coretax, lets go.......we wok de tok....heeheehee",youtube
2025-11-04,Kebanyakan ambil untungnya,youtube
2025-11-04,"Mas David orang tegal ya,, keren",youtube
2025-11-04,BUKTIKAN??,youtube
2025-11-04,"Kpk si harus kerja...
Kta di perusahan klo di kasih dana, tpi gak sesuai yaa diperiksa kan",youtube
2025-11-04,terlanjur kontrak,youtube
2025-11-04,"Kan masih di tangan LG, beliau kan ngomong kemungkinan januari baru full di serahkan ke tim IT indo.",youtube
2025-11-04,"Kantor gua. 
Securitynya sampe bikin gua mabok. Wkwkwk
Semuanya di secure. Sampe kesel.tapi itulah biaya sebuah keamanan",youtube
2025-11-04,13:09 Fufufufafa,youtube
2025-11-04,Pak.purbaya.....ini mas david di ajak kerja sama ajak jadi tim sukses Indonesia kaya bareng2..😊..,youtube
2025-11-04,"Ga dong, menentukan solusi itu tanggung jawab mereka yang udah dipilih, kan udah dibilang mereka ga akan ganti tim.",youtube
2025-11-04,"​ @TheHashSlingingSlasher7 ya bener bang tugas kita memberikan solusi, nah pemerintah yang menentukan solusinya kyk gimana",youtube
2025-11-04,"Ngotak dah lu, kita bayarin dpr pakai pph 21 kalau ente gaji diatas 6jt. Trus buat apa kalau dikritik gk mau? masa solusinya masih minta rakyatnya? ya mending itu mundur, logikamu ngawur",youtube
2025-11-04,"Bro kalo pemerintah kerja gak dibayar alias sukarelawan okelah orang2 yang kritik Doang gak ngasih solusi bisa mental, lah ini? Pemerintah dibayar pake apa? Pajak dari rakyat, masa udah dibayar dikritik malah masih minta solusi, kalo gitu orang2 ini gak usah kerja di pemerintahan ......",youtube
2025-11-04,"Gausah pake solusi gpp lah, mereka dibayar negara buat kerja cari solusi, masyarakat kritik ya wajar kita bayar pajak buat gaji mereka, apalagi duit negara dipake ugal2an macam coretax ini, wajar org yg ngerti marah karna anggarannya ga masuk akal tp hasilnya kayak begitu, masa gini aja kaga paham hadeuh",youtube
2025-11-04,"Mulyono dn mulyani hrs di adili dg mengumuplkan data2 yg kongngrit, bantu pk purbaya dn pk prabowo dlm mngmpulkn data2 agar pr koruptor bs di tangkap adlili  dn di hukum",youtube
2025-11-04, @azifrar.6577  tugas rakyat sebagai penerima manfaat juga panitia pengawas organik.. jika dibilang loh kok enak saja begitu ?!  atau bilang dikira gampang ya ?!  ya jadi rakyat aja gak usah jadi penjabat atau civil servant.,youtube
2025-11-04,sebaiknya jangan...tetep diluar saja...sbg balancing yg jujur,youtube
2025-11-04,"Kemarin ngurus kk aja 3 hari gara-gara server telkom,rugilah saya 3 hari ninggal kerja karena kerjanya harian.",youtube
2025-11-04,9:50 ngapain sebelum Pak Prubaya? Bu Sri Mulyani NGAPAIN AJA LO?,youtube
2025-11-04,"Tolong mas🙏
Bantu guru2 di Indonesia bahas Msalah sistem infogtk dapodik... Msalahx bxk bget, tunjangan guru sllu trlmbt😢",youtube
2025-11-04,Katanya masih di pegang LG bang.. Nanti desember kontraknya abis. Jadi kalau emang bener kuat nanti di januari dan serah terima,youtube
2025-11-04,"ini adalah video yg kutunggu beberapa hari lalu setelah liat pers nya pak Purbaya. hahaha
Terima kasih.",youtube
2025-11-04,"1,3 T? MENDING bangun rumah gratis rakyat",youtube
2025-11-04,"Harus nya malu sekelas LG bikin program Coretax  Acak adut Berantakan,Parah Bnget nich LG 😮😡🤬",youtube
2025-11-04,Coba lu lapor di wa purbaya,youtube
2025-11-04,"Saya mendukung mu bang jadi mandornya core tax biar orng"" bego yg hanya ngibulin dipecat",youtube
2025-11-04,"jadi semakin takut perihal keamanan data ...
""Data"" di era digital itu bernilai tinggi & sangat kritikal ...",youtube
2025-11-04,paling programmer nya dari china...,youtube
2025-11-04,apa apaan server pake windows?,youtube
2025-11-04,"konon di negeri konoha, biasanya pembuatan sebuah aplikasi komplesitasnya jadi tinggi karena ada aja permintaan nyeleneh seperti di buatkan backdoor supaya data yg seharusnya sudah fix, masih diminta bisa buka akses supaya bisa di edit. 😂",youtube
2025-11-04,"gila sih projek seharga triliunan tapi error log mentah dilempar ke production. pdhl itu error log itu sngat berbahaya dilempar ke end user yg bisa dimamfaatin oleh hacker.dari situ aja udh kelihatan kualitas projeknya apalagi security nya pasti ngeri2 sedap.yg kerjain itu org magang kali.

projek seharga triliunan dan trafic tinggi udh seharusnya pakai teknologi microservices.pakai docker dan kubernetes disisi devops nya dan pemilihan bahasa pemrograman yg pas disisi backend. terapin itu aja harusnya udah kelar masalah skabilitasnya",youtube
2025-11-04,Bang David bisa bantu KPK nih telusuri anggaran fiktif coretax,youtube
2025-11-04,"Core Communication totally di kemenkeu pakai lintas artha, cuman pas CoreTax pakai Telkom yg semasa dulu g kerja di perusahaan Korea seperti susah kalau pakai selain Telkom, sampai akhirnya ada sesuatu yg blunder akhirnya, akhirnya dipakai Backup dan Main dipindah ke Lintas Arta. Seperti laporan BI itu perbankan mandatory ke Lintas Arta. Sama programmer LGCNS itu totally gak pakai programmer lokal, alasannya LEGAL STANDING dan adanya NDA. Terima kasih bang DAS ulasannya sangat sinkron dengan masalah security capabilities.",youtube
2025-11-04,"membuka mata, krn masih banyak orang mesih mengampangkan pembuatan aplikasi. membuat aplikasi zero error, secure dll itu sangat sulit dan tidak murah.",youtube
2025-11-04,kok hacker yang di hire bukan developer dan programmer,youtube
2025-11-04,"Baru tadi gw mau aktivasi NPWP,
Eh websitenya komedi.
UX build tahun 2017 anjir 🤧🤧",youtube
2025-11-04,Bu Sriiiii costplayerror,youtube
2025-11-04,Cocok buat dapodik online saja tidak mampu,youtube
2025-11-04,Emang dibuat bermasalah biar datang ke kantor. Biar bisa main2,youtube
2025-11-04,"Ada  bau bau korupsi itu  ,jaksa harus periksa 😅😅😅😅",youtube
2025-11-04,Lebih enak yg dulu pakai DJP Online jarang error sekarang pakai coretax kl gak bisa diupload data hilang harus isi dari awal lg. ngrepotin gak efektif hadeh proyek 1.3T asal2an,youtube
2025-11-04,No komen karena masih baru. Will see 1 tahun kedepan  apakah kaya bersama ala poorbaya terbukti,youtube
2025-11-04,pak #purbaya #dengarkansuarakami,youtube
2025-11-04,"Gimana mau ngegedor LG, klo panitia tender sdh memalak dan menerima uang besar dari LG 😊",youtube
2025-11-04,"Project website Cortex 99% dikorupsi. Untuk pak Purbaya jangan ngebudah jika anda gak ngerti akar masalahnya, terkhusus teknis, ekosistem, konsep Cortex itu bagaimana. So' urusin aja tentang Bank sentral yang swasta (BI) agar bisa dibawah Presiden🤣🤣🤣 jadi kaya di Tiongkok dan Korea Utara🎉🎉🎉 Untuk para pendukung pak Purbaya focus tentang Giro Wajib Minimum yg ada didalam semua sistem Bank komersial, hapus Undang-undang itu pak, jika anda ada niat begitu aku pasti padamu pak Pur❤❤❤",youtube
2025-11-04,Pak Purbaya sudah minta maaf kalau masalah coretax belum bisa selesai dengan cepat. Dan masih diperbaiki.,youtube
2025-11-04,"Izin tanya berapa sih nilai project yg realistis di luaran sana atau negara lain bila bikin sistem apk pajak mirip C🧆RETAX, JADI RAKYAT TAU apakah Markup Terindikasi korupsi di masa Sri Mulyani sebelum Pak Purbaya menjabat🎉⛔🙏",youtube
2025-11-04,Intinya itu banyak korup di awal pembuatan,youtube
2025-11-04,"1. Klo dengan biaya 1T lebih, dan hasil yg kek gitu, ada kemungkinan korupsi di dalamnya gk bg?
2. Klo program dengan harga 1T aja, dan isinya perpajakan, perputaran uang, bisa semudah itu diakses, apakah kita masih bisa percaya kepada pemerintah dalam masalah keamanan data pribadi (KTP, KK,SIM dll)?
3. Klo website nasional yg harganya semahal itu saja, hasilnya (maaf) sampah, gimana dengan aplikasi yg sangat banyak (tiap badan pemerintah ada apk sendiri²) dan website yg juga sama banyaknya, akan terhindar dari ""sampah"" yg dibayar pake uang rakyat?
4. Lalu apa alasan kita masih percaya dengan pemerintah yg ""asal bapak senang"" dan tidak ada pemecatan jika memberikan informasi yg kek gitu? Kan harusnya orang² yg kek gitu, ngerjain gk beres, klo ditanyain atasan, yg penting bapak senang, yg bikin kuakitas negara makin hancur, harus di pecat.",youtube
2025-11-04,Plotwis nya emang bukan LG yang bikin 😂 coba aja cek ke LG nya beneran gak tuh barang mereka yg kerjain,youtube
2025-11-04,"saya aja waktu ad subcon dvelop web aplikasi pakai laravel, terus muncul default errornya laravel, udh saya ributin. LAH INI APLIKASI MILYARAN DIAM2 HASILNYA KEK GITU.",youtube
2025-11-04,"APAKAH ORANG INDONESIA TIDAK ADA YG BISA MEMBUAT PROGRAM/APLIKASI SPT CORTEX!!!LAGI INDONESIA DIBODOHI BANGSA ASING!!!KARENA PEJABAT2 INDONESIA BANYAK YG BOBROK!!!MENTAL KORUPTOR!!!AKHIRNYA DISEPELEKAN BANGSA LAIN!!!BIAYA APLIKASI CORTEX PADAHAL 1,3 TRILYUN HASILNYA BURUK!!!",youtube
2025-11-04,"David direkomendasikan Pak Purbaya jadi leader coretax, InshaAllah jalan aplikasinya",youtube
2025-11-04,jago banget nih orang kayaknya kalo diajak share demi kebaikan kayaknya welcome banget nih,youtube
2025-11-04,"Kenapa tidak ada yg bisa mengatakan bhw luhut binsar panjaitan, LBP., adalah juga orang yg terlibat (?) dgn kotex. Masih segar diingatan saat lbp dengan bangga dan TERKESAN SOMBONG mengatakan akan ada KOTEX saat itu. Ini pelajaran bagi kita semua, jgn berpikiran spt raden mas roy panci anak buah demokrat, SOMBONG, MERASA JAGO, padahal baru nyaho seupil.",youtube
2025-11-04,btw bang web lu  gk bisa diakses pake dns private,youtube
2025-11-04,"bang suaranya kok ilang2an sih, suaranya suka ketutup sama backsound",youtube
2025-11-04,saya daftar npwp berkali2 sampe pulsa abis 😂,youtube
2025-11-04,"Tentu, apalagi di semua lini pemerintahan Indonesia selalu saja mark up gila-gilaan pada pengadaan barang/jasa",youtube
2025-11-04,Aplikasi T oom,youtube
2025-11-04,Elu aj,youtube
2025-11-04,Bayangin coretax dikasih iklan behhh berapa miliar tuh nanti 😂,youtube
2025-11-04,"Bg admin_mempertegas bahasa nya anak ku di 2023: Negara_gak pernah serius urus IT.  🙏 In put; tlg plototin Situs pengadaan (lkpp/EProc. & Setara nya) dr portal ini APBN meluncur di semua kementrian. 
Kebetulan aku pengguna portal ini u/ nyari gawean🙏",youtube
2025-11-04,"Bro David, project pemerintah mana sih yg beres",youtube
2025-11-04,Kutunggu stetmenmu ❤,youtube
2025-11-04,yang agak disayangkan statement nya kenapa harus pake kata2 setara anak sma/k,youtube
2025-11-04,Dulu saya kira Sri Mulyani orang baik,youtube
2025-11-04,"gw dukung pak pur, tapi memang harus ada yg membuktikan juga apa yg dikatakan, tkiu mas david sudah bahas case ini",youtube
2025-11-04,Astaghfirullah,youtube
2025-11-04,"Kritik bg!
 gua mau daftarin NPWP perusahaan eror mulu",youtube
2025-11-04,"14 tahun terbiasa ABS, kaget ganti pak Pur",youtube
2025-11-04,"Gua anak SMA, kalo gua yang suruh buat gua custom anjir linux nya gua built semuanya dari tahap OS nya sehingga secure by design. Orang gila mana cok RDP nya bisa di akses segitu mudahnya. Gua bakal pake Go ofc buat backend nya karena super efisien. Gua bakal bikin failover nya di beberapa titik di Indonesia bahkan 1,3T itu lebih2 dari cukup buat bikin beberapa CDN, lagian juga ya sekalian aja anggarin buat bikin CND NKRI sehingga semua web pemerintahan dll CDN nya pak itu jadi data kita ga keluar2.",youtube
2025-11-04,"Buset servernya pke default bawaan sistem.
Gue ketawa sekaligus garuk² kepala🗿 ahh... mending lanjut main main game😅",youtube
2025-11-04,Kritik yg membangun,youtube
2025-11-04,"sedikit membahas kenapa lewat telkom bermasalah, jadi di dunia jaringan ada istilah IP Transit (internasional) dan IIX (Nasional), yaitu sekumpul prefix (alamat ip address) dari seluruh dunia untuk IP Transit, dan dari seluruh Indonesia untuk IIX, kasusnya disini banyak dari website2 pemerintah menggunakan telkom, sedangkan telkomnya sangat membatasi sekali koneksi yang lewat ip transit mereka, jadi untuk isp isp yang tidak berlangganan ip transit nya telkom mau membuka website yang menggunakan internet telkom itu sering bermasalah, solusi nya interkoneksi lah dengan IIX tapi karna IIX ini kebanyakan GRATIS telkom nya juga mencekik bandwidth yang bisa lewat dari IIX, karna hal ini lah kenapa koneksi ke website yang menggunakan telkom sering bermasalah, hanya isp isp yang berlangganan IP Transit atau Content nya telkom yang bisa lancar, sedangkan lintasarta tidak melakukan pembatasan itu",youtube
2025-11-04,"Mari selalu perbanyak kebaikan
Nam myoho renge kyo",youtube
2025-11-04,Nahhh up terus 😂,youtube
2025-11-04,mungkin klo bayarannya masuk pasti ga akan begitu... takutnya dimainkan bayarannya aja ... netizen berprasangka baik kok ...😂,youtube
2025-11-04,vnc nya masih kebukak kocak,youtube
2025-11-04,ayolaaah,youtube
2025-11-04,"Bangun ulang aja mas ... Panggil anak2 startup.... Bagi2 tuh 1,3T selesai tuh coretax versi 2",youtube
2025-11-04,"Mafia oom, negara bangkrut ya gara2 mulyono dan mulyani",youtube
2025-11-04,"Kalo di pemerintahan itu rumit bro, emang secara teknis yg disebut itu bener, tapi secara birokrasi itu rumit, hal pertama yg hrs dibenahi yaitu regulasinya, karena digitalisasi blm lengkap regulasi alias undang undang nya lalu apa hubungannya? Ya jelas, karena uang yg dipakai adalah apbn nah apbn hrs dipakai berdasarkan undang undang, jika undang undang nya atau aturan turunannya blm lengkap disitulah sumber masalahnya",youtube
2025-11-04,​@Fantax495 ya artinya DPR dan dunia politik kita yang gak beres. Semoga masih bisa diperbaiki.,youtube
