"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1985967774804619737","Wed Nov 05 07:09:49 +0000 2025","0","Kasus Coretax membuktikan KPK serius lawan korupsi kita semua punya peran dukung #KomitmenKPK https://t.co/aK3ypvqDqm","1985967774804619737","https://pbs.twimg.com/media/G4-TJsfbQAQyi5b.jpg","","in","","0","0","0","https://x.com/undefined/status/1985967774804619737","1820658821360177152",
"1985967760216826157","Wed Nov 05 07:09:46 +0000 2025","0","Pokoknya kasus Coretax bikin publik makin percaya #KomitmenKPK bakal terus kawal transparansi dan integritas di negeri ini https://t.co/7itOWtH5Gm","1985967760216826157","https://pbs.twimg.com/media/G4-TJeqa8AA6Hh0.jpg","","in","","0","0","0","https://x.com/undefined/status/1985967760216826157","1832649376269049856",
"1985611548531011761","Wed Nov 05 07:08:40 +0000 2025","0","@akunpencarijoki Hai Kak. Silakan ajukan Pemindahbukuan atas deposit tersebut melalui akun Coretax pada menu Pembayaran &gt; Permohonan Pemindahbukuan &gt; Buat Permohonan Pemindahbukuan Baru. Pilih data pembayaran deposito yang ingin dipindahbukukan. (1/2)","1985967485481599188","","akunpencarijoki","in","","0","1","0","https://x.com/undefined/status/1985967485481599188","4564565058",
"1985967426933309688","Wed Nov 05 07:08:26 +0000 2025","1","@kring_pajak min mau tanya di th 2024 ada salah membuatkan bukti potong yang seharusnya dipotong pph 21 tetapi dibuatkannya dipotong pph 23. apa bisa dilakukan restitusi pajak di coretax?","1985967426933309688","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1985967426933309688","845975689970929664",
"1985966936786890855","Wed Nov 05 07:06:29 +0000 2025","0","Langkah KPK transparan dalam proyek Coretax jadi dasar #KomitmenKPK kuat lawan oknum birokrasi nakal https://t.co/yWbXjQvRQV","1985966936786890855","https://pbs.twimg.com/media/G4-SYaabsAAnZeJ.jpg","","in","","0","0","0","https://x.com/undefined/status/1985966936786890855","1542863627962957824",
"1985525160523546797","Wed Nov 05 07:03:10 +0000 2025","0","@heelariouzzz Hai Kak. Apabila Kakak melakukan pengajuan NPPN pada Coretax DJP Kakak dapat melihat Bukti Penerimaan Surat atas pengajuan tsb pada menu portal saya dokumen saya ya Kak. Tks*Pani","1985966099960381691","","heelariouzzz","in","","0","1","0","https://x.com/undefined/status/1985966099960381691","4564565058",
"1985965983027380240","Wed Nov 05 07:02:42 +0000 2025","0","Setiap langkah #KomitmenKPK di Coretax gebrak harapan publik untuk masa depan tanpa korupsi https://t.co/vH6cbp4v66","1985965983027380240","https://pbs.twimg.com/media/G4-RiBFbQAQioCh.jpg","","in","","0","0","0","https://x.com/undefined/status/1985965983027380240","1694972400314777600",
"1985544747398881345","Wed Nov 05 07:02:40 +0000 2025","0","@iyongrahadi Hai Kak. Dengan adanya Coretax sebagai sarana administrasi kewajiban perpajakan terkait dengan status faktur pajak tersedia sesuai yang ada di sistem ya Kak. (1/2)","1985965975301505226","","iyongrahadi","in","","0","1","0","https://x.com/undefined/status/1985965975301505226","4564565058",
"1985965822414897383","Wed Nov 05 07:02:04 +0000 2025","0","Halo #KawanPajak KP2KP Sibuhuan tetap buka Layanan SPT Tahunan dan AKtivasi Akun Coretax di hari Sabtu. Kini urusan pajak jadi makin fleksibel dan mudah. Yuk segera aktivasi akun dan buat kode otorisasi Coretax DJP di https://t.co/4mnB2ftsMz biar urusan pajak makin relax. https://t.co/pwwmnG7dHE","1985965822414897383","https://pbs.twimg.com/media/G4-RYohbUAA55rI.jpg","","in","","0","1","0","https://x.com/undefined/status/1985965822414897383","3177914688",
"1985965222717505676","Wed Nov 05 06:59:41 +0000 2025","0","Penyelidikan KPK terhadap kasus Coretax benar-benar menunjukkan #KomitmenKPK dalam membasmi korupsi di instansi pemerintah https://t.co/7flrUkzrXT","1985965222717505676","https://pbs.twimg.com/media/G4-QzBOaoAAiJ7A.jpg","","in","","0","0","0","https://x.com/undefined/status/1985965222717505676","1841746314859839489",
"1985938154004848797","Wed Nov 05 06:57:26 +0000 2025","1","@Siera010203 Untuk menu Aktivasi Akun Wajib Pajak diperuntukkan Apabila Kakak sudah terdaftar NPWP namun belum pernah aktivasi akun DJP Online. Kakak juga dapat mengecek video tutorial aktivasi akun Coretax di laman berikut https://t.co/AdquuyH9Se (2/3)","1985964658529091650","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1985964658529091650","4564565058",
"1985938154004848797","Wed Nov 05 06:57:19 +0000 2025","0","@Siera010203 Hai Kak. Untuk menu Daftar Disini diperuntukkan untuk Orang Pribadi/Badan yang belum terdaftar sebagai Wajib Pajak/SPDN dan akan mendaftarkan NPWP. Modul pendaftaran NPWP Orang Pribadi dan Badan dapat diunduh pada laman https://t.co/ol1SF8CJgi (1/3)","1985964630133653944","","Siera010203","in","","0","1","0","https://x.com/undefined/status/1985964630133653944","4564565058",
"1985964189370998907","Wed Nov 05 06:55:34 +0000 2025","0","Dari kasus Coretax publik bisa lihat sendiri gimana #KomitmenKPK nyata dalam bersihkan birokrasi https://t.co/bNsntztVw4","1985964189370998907","https://pbs.twimg.com/media/G4-P5ihbQAIGbGo.jpg","","in","","0","0","0","https://x.com/undefined/status/1985964189370998907","1843493229997772800",
"1985962643002442124","Wed Nov 05 06:49:26 +0000 2025","0","Dukung terus langkah KPK mulai dari kasus Coretax semua demi indonesia bebas korupsi #KomitmenKPK https://t.co/H5kP6TEz5d","1985962643002442124","https://pbs.twimg.com/media/G4-OexobQAIcGUt.jpg","","in","","0","0","0","https://x.com/undefined/status/1985962643002442124","1684843454734749696",
"1985962299258179988","Wed Nov 05 06:48:04 +0000 2025","0","Transparansi KPK bisa jadi modal utama jaga kepercayaan publik seperti di kasus Coretax #KomitmenKPK https://t.co/ROxfS4zWwy","1985962299258179988","https://pbs.twimg.com/media/G4-OLi3bQAAoFKI.jpg","","in","","0","0","0","https://x.com/undefined/status/1985962299258179988","1694634889726083072",
"1985962190680244312","Wed Nov 05 06:47:38 +0000 2025","0","Semua bisa lihat KPK kerja jujur di Coretax sinyal positif buat masa depan Indonesia #KomitmenKPK https://t.co/0AkvrHdeJc","1985962190680244312","https://pbs.twimg.com/media/G4-OE_KbIAA3tgY.jpg","","in","","0","0","0","https://x.com/undefined/status/1985962190680244312","1696718885024940032",
"1985893814868066385","Wed Nov 05 06:45:32 +0000 2025","0","@Sispink27 Hai Kak. Terkait format excel untuk xml atas transaksi Retail (Digunggung 1.A5 1.A9 1B) tidak ada perbedaan format maupun cara pengisian untuk xml digunggung pada SPT Normal maupun SPT Pembetulan ya kak. Format xml dapat di unduh pada: https://t.co/fZAsBw3TB3 Tks*Arti","1985961662680350846","","Sispink27","in","","0","0","0","https://x.com/undefined/status/1985961662680350846","4564565058",
"1985912459459510625","Wed Nov 05 06:42:46 +0000 2025","0","@SutriKantri Perlu diperhatikan bahwa petunjuk pengisian dalam PER-11/PJ/2025 adalah apa yang harus dicantumkan di kolom Nama BKP/JKP pada Faktur Pajak bukan di field Nama Barang pada detail transaksi ketika input di Coretax. (3/4)","1985960966560092518","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1985960966560092518","4564565058",
"1985960658362646682","Wed Nov 05 06:41:32 +0000 2025","0","Kenapa Seksi Pengawasan NPWP Tidak Bisa Diisi di Coretax Ini Cara Mengetahui Seksi Pengawasan NPWP https://t.co/QmJ7zpmGrc","1985960658362646682","","","in","","0","0","0","https://x.com/undefined/status/1985960658362646682","1287642738683342848",
"1985885000173301779","Wed Nov 05 06:38:51 +0000 2025","0","@kentzzss Hai Kak. Apabila lawan transaksi telah menerbitkan Faktur Pajak dengan status approved maka Faktur Pajak Masukan akan muncul otomatis pada akun Coretax Pembeli. Silakan lakukan pengecekan secara berkala ya Kak. Tks*Sono","1985959981813006444","","kentzzss","in","","0","0","0","https://x.com/undefined/status/1985959981813006444","4564565058",
"1985959964666708437","Wed Nov 05 06:38:47 +0000 2025","0","3 Alasan Kenapa Harus Aktivasi Akun Coretax Sekarang! Alasan nomor 2 penting banget untuk #KawanPajak ketahui Yuk cek panduan lengkapnya di sini! https://t.co/5GVyvSS0f2","1985959964666708437","https://pbs.twimg.com/amplify_video_thumb/1985959880797405184/img/LeCxcfov3Reyvlr7.jpg","","in","","0","0","0","https://x.com/undefined/status/1985959964666708437","895804076381806593",
"1985959717286658256","Wed Nov 05 06:37:48 +0000 2025","0"," WASPADA PENIPUAN! DJP tidak pernah melakukan validasi atau sinkronisasi data coretax melalui panduan platform komunikasi berbasis video. Proses Coretax hanya di situs resmi DJP atau dengan pendampingan petugas di kantor pelayanan pajak https://t.co/IiNTG5q4lo","1985959717286658256","https://pbs.twimg.com/amplify_video_thumb/1985959643978612737/img/Ty3oKI859KMV_2sL.jpg","","in","","0","1","0","https://x.com/undefined/status/1985959717286658256","895804076381806593",
"1985911046775980396","Wed Nov 05 06:37:31 +0000 2025","0","@Mith89 Hai Kak. Dalam hal muncul tanda silang merah pada kolom alamat email dan nomor HP ketika melakukan Aktivasi Akun Wajib Pajak pada laman Coretax maka data yang diinput tersebut tidak sesuai dengan data yang terdaftar pada sistem DJP. (1/4)","1985959643596931423","","Mith89","in","","0","1","0","https://x.com/undefined/status/1985959643596931423","4564565058",
"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1986778099493871636","Sat Nov 08 15:10:18 +0000 2025","1","@arcassaka aku pun gak ngerti sama ni website hdh skip bgt ngurusin coretax","1987175854141808734","","arcassaka","in","","0","1","0","https://x.com/undefined/status/1987175854141808734","1934267046038261760",
"1986707409151422770","Fri Nov 07 08:08:52 +0000 2025","0","Coretax ini buatan siapa sih? Bisa-bisanya kaga bisa login2 klik permohonan ubah kata sandi yg muncul email or phone number is required! Aku dah isi yee goblok ada gila gilanya juga ini website.","1986707409151422770","","","in","","0","0","0","https://x.com/undefined/status/1986707409151422770","425682240",
"1986373109352702044","Fri Nov 07 04:05:23 +0000 2025","0","@geiulis @kring_pajak Iy kalo mau export udh ada versi terbaru nya download aja di website cari aja template xml coretax sekarang dah v.4","1986646137030550009","","geiulis","in","","0","1","0","https://x.com/undefined/status/1986646137030550009","1273108259008925696",
"1986263843778294201","Thu Nov 06 02:46:18 +0000 2025","0","coretax kalah cepet sama website film bajakan","1986263843778294201","","","in","","0","0","0","https://x.com/undefined/status/1986263843778294201","406144175",
"1985779199391465517","Tue Nov 04 18:40:29 +0000 2025","0","Pengen belajar coretax tapi website nya butut ih rese","1985779199391465517","","","in","","0","0","0","https://x.com/undefined/status/1985779199391465517","1336315726328516609",
"1985656704273695223","Tue Nov 04 10:33:44 +0000 2025","0","website developer coretax siapa dah?? gaje banget ini ajgggg","1985656704273695223","","","in","","0","0","0","https://x.com/undefined/status/1985656704273695223","1785759623116734464",
"1985546489746362576","Tue Nov 04 03:15:47 +0000 2025","0","Yuk #KawanPajak segera aktifkan akun Coretax melalui website https://t.co/IgofWOV5GB. Cek tutorial selengkapnya melalui : https://t.co/n4JkvTqACO (1/2) https://t.co/YnDMsXKhLz","1985546489746362576","https://pbs.twimg.com/media/G44UAWGa8AAbEz6.jpg","","in","","0","1","0","https://x.com/undefined/status/1985546489746362576","910538916767215617",
"1985546100229710272","Tue Nov 04 03:14:14 +0000 2025","0","@kring_pajak halo min apa website coretax lagi eror karena gabsa masuk kewebsite coretaxnya","1985546100229710272","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1985546100229710272","1809049448661856256",
"1985328329285935462","Mon Nov 03 13:48:04 +0000 2025","0","@voumeyszo Aku suka sama sungkar soalnya dia demen makan nasi bebek bumbu item di plumpang deket rumahku wkwk Kalo meme day6 yg aku suka memenya dowoon yg enih soalnya pas bgt seperti ekpresi ku ketika diburu²in ngerjain coretax tapi tbtb website down/eror https://t.co/sXhMxWbUPy","1985343221531312355","https://pbs.twimg.com/media/G41bI5qacAACzWD.jpg","voumeyszo","in","","0","0","0","https://x.com/undefined/status/1985343221531312355","1370214016967188480",
"1985201783422267832","Mon Nov 03 04:26:03 +0000 2025","0","GAPERNAH SEKESEL INI W AMA WEBSITE PEMERINTAH. W tau emang infrastruktur komunikasi indonesia jelek mampus tapi w ga expect sebobrok ini. W kira coretax udah paling jelee on top of pyramid ternyata masih ada anomali ini. KAGA JLAS BLAS biar aja tuh helpdesk dengerin curhatan w https://t.co/J481iKbd3A","1985201783422267832","https://pbs.twimg.com/media/G4zafjZaEAAOqOV.jpg","","in","","0","1","0","https://x.com/undefined/status/1985201783422267832","1426714383313297409",
"1985015543901077774","Sun Nov 02 16:06:00 +0000 2025","0","besok senin gue harus gelut sama coretax dan myUT alias website ini klo ga lemot kayanya ga idup dah","1985015543901077774","","","in","","0","1","0","https://x.com/undefined/status/1985015543901077774","1289864623064154114",
"1984140828848103635","Sat Nov 01 00:15:51 +0000 2025","0","@snofleur di website coretax nya kakk","1984414045475410245","","snofleur","in","","0","0","0","https://x.com/undefined/status/1984414045475410245","919053826459443200",
"1984183341722288245","Fri Oct 31 08:59:07 +0000 2025","1","Yuk #KawanPajak segera aktifkan akun Coretax melalui website https://t.co/R0LyTIRKbt. Cek tutorial selengkapnya melalui : https://t.co/XYAxnPvX4t https://t.co/F6HPLF5mR4","1984183341722288245","https://pbs.twimg.com/media/G4k7MNpagAEZYXJ.jpg","","in","","0","1","0","https://x.com/undefined/status/1984183341722288245","1082177728353169408",
"1984152820044722512","Fri Oct 31 06:57:50 +0000 2025","0","Yuk #KawanPajak segera aktifkan akun Coretax melalui website https://t.co/DaBl4zAi2x. Cek tutorial selengkapnya melalui : https://t.co/NNQF8gaGR8 https://t.co/dspo6kckZL","1984152820044722512","https://pbs.twimg.com/amplify_video_thumb/1984152699416539138/img/KYQFCE_PfT0mq-fj.jpg","","in","","0","0","0","https://x.com/undefined/status/1984152820044722512","2470396172",
"1984074241525084655","Fri Oct 31 01:45:36 +0000 2025","0","halo @kring_pajak saya coba buat npwp via website coretax tp work type nya selalu gagal dalam validasi itu kenapa ya min apakah bisa dibantu? https://t.co/3iwad2CAO8","1984074241525084655","https://pbs.twimg.com/media/G4jZAXWbEAAx7vp.jpg","","in","","0","3","0","https://x.com/undefined/status/1984074241525084655","1464831070428348419",
"1984057314673049789","Fri Oct 31 00:38:20 +0000 2025","2","@kring_pajak Izin Kak saya mau buat NPWP Perusahaan di website coretax sudah 2 hari ini selalu error di langkah 9 (pernyataan wajib pajak). Saat klik ajuakan permohonan selalu keluar pop up seperti yang di foto. Mohon bantuannya terima kasih.. https://t.co/8YttKXd4PS","1984057314673049789","https://pbs.twimg.com/media/G4jJnOFa8AIax6j.jpg","kring_pajak","in","","0","2","0","https://x.com/undefined/status/1984057314673049789","441922975",
"1983818693441097840","Thu Oct 30 09:02:35 +0000 2025","0","@worksfess langsung ke website coretax tapi waktu itu aku agak ribet kendala device. enakan ke KPP langsung nder","1983821825063972895","","worksfess","in","","0","0","0","https://x.com/undefined/status/1983821825063972895","1958736506233004033",
"1983396043854332204","Wed Oct 29 04:50:41 +0000 2025","0","coretax cukiii down mulu gajelas website elek","1983396043854332204","","","in","","0","0","0","https://x.com/undefined/status/1983396043854332204","1264559374497972224",
"1983389968631505250","Wed Oct 29 04:26:32 +0000 2025","0","Website coretax jelek dari UI tata letak server gada yg bagus","1983389968631505250","","","in","","0","1","0","https://x.com/undefined/status/1983389968631505250","985324516359286784",
"1983192779833635138","Tue Oct 28 15:22:59 +0000 2025","0","Coretax website babi. Diakses jam kerja kena traffic diakses tengah malem error juga maunya apasih kocak?! https://t.co/Ouj69HcN2a","1983192779833635138","https://pbs.twimg.com/media/G4W3Uq-asAEJv3D.jpg","","in","","0","0","0","https://x.com/undefined/status/1983192779833635138","1082455001757171713",
"1981967280868311307","Mon Oct 27 04:53:39 +0000 2025","1","@jupliets Gue sbg pengguna Coretax aja emosi sama ni website gangguan mulu.","1982672013937483858","","jupliets","in","","0","0","0","https://x.com/undefined/status/1982672013937483858","292921105",
"1982635637858877872","Mon Oct 27 02:29:06 +0000 2025","0","pls lah @kring_pajak prbaiki website coretax lu MAU UPLOAD FP KLUARAN SBIJI AJA SUSAH BGT ARRGHHHHHH ⁉️⁉️️⁉️🅰️️","1982635637858877872","","","in","","0","1","0","https://x.com/undefined/status/1982635637858877872","1414941712552763394",
"1982047556264923318","Sun Oct 26 00:33:10 +0000 2025","8","@BangPino__ Saya bukan ahli IT tapi beberapa kali mencoba akses coretax emang bikin jengkel sekelas negara bikin website kayak mainan saya waktu latihan bikin web ","1982244073412120748","","BangPino__","in","","0","0","0","https://x.com/undefined/status/1982244073412120748","1366760393792581636",
"1981293543072428475","Fri Oct 24 07:07:18 +0000 2025","0","@jisungshain Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/GmE6OysL2G: (1/3)","1981618488163938623","","jisungshain","in","","0","1","0","https://x.com/undefined/status/1981618488163938623","4564565058",
"1981570272739332250","Fri Oct 24 06:08:30 +0000 2025","0","@mineyoongee Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/1FgMLmAS49: (1/3)","1981603688839008478","","mineyoongee","in","","0","1","0","https://x.com/undefined/status/1981603688839008478","4564565058",
"1980681663442248177","Tue Oct 21 17:04:42 +0000 2025","0","Hari ini (Selasa 21/10) KPP Pratama Tarakan kembali menyelenggarakan edukasi coretax yang bertempat di Aula Tengkayu Lt. 3. Kegiatan ini dihadiri oleh wajib pajak badan dan orang pribadi untuk melakukan praktik langsung pelaporan SPT Tahunan menggunakan website internal. (1/2) https://t.co/2utC0n3n4s","1980681663442248177","https://pbs.twimg.com/media/G3zLeM0WAAAg9k3.jpg","","in","","0","1","0","https://x.com/undefined/status/1980681663442248177","910538916767215617",
"1980107666660938090","Mon Oct 20 08:14:13 +0000 2025","0","@megadlilasiri Mohon mencoba melakukan hal berikut sebelum mengakses website Coretax: 1. clear cache &amp; cookies pada browser; 2. gunakan private atau incognito window; 3. gunakan browser atau perangkat yang berbeda; 4. pastikan jaringan internet lancar; (2/3)","1980185773988352344","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1980185773988352344","4564565058",
"1980160255658205629","Mon Oct 20 07:58:01 +0000 2025","0","@cnz_adjie @DitjenPajakRI Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/GmE6OysL2G: (1/3)","1980181697447809029","","cnz_adjie","in","","0","1","0","https://x.com/undefined/status/1980181697447809029","4564565058",
"1980160086967537808","Mon Oct 20 07:57:25 +0000 2025","0","@wimasevanda @DitjenPajakRI Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/GmE6OysL2G: (1/3)","1980181546029220023","","wimasevanda","in","","0","1","0","https://x.com/undefined/status/1980181546029220023","4564565058",
"1980110660844519494","Mon Oct 20 07:41:56 +0000 2025","0","@c4ndies Hai Kak. Mohon maaf atas ketidaknyamanannya. Apakah saat ini masih terkendala? Apabila masih mengalami kendala mohon mencoba melakukan hal berikut sebelum akses website coretax https://t.co/1FgMLmAS49: (1/3)","1980177651454345219","","c4ndies","in","","0","1","0","https://x.com/undefined/status/1980177651454345219","4564565058",
"1980135620858286252","Mon Oct 20 04:54:55 +0000 2025","1","Aneh banget ada website yang pas login gak bisa kalau dienter alias harus diklik button login Sebut saja Coretax","1980135620858286252","","","in","","0","1","0","https://x.com/undefined/status/1980135620858286252","2318581970",
"1980124441603711424","Mon Oct 20 04:10:30 +0000 2025","0","Kesabaran setipis tisu gw ini bergelut dengan website jelek (translate: coretax).","1980124441603711424","","","in","","0","0","0","https://x.com/undefined/status/1980124441603711424","1353318547162767361",
"1979521232128364600","Sat Oct 18 12:13:34 +0000 2025","22","Coretax website TERBAIK PALINGGG KEREN PALINGGGG LUAR BIASA TERPALING PALINGGGG di tahun 2025 https://t.co/9boAmq8H0M","1979521232128364600","https://pbs.twimg.com/ext_tw_video_thumb/1979521159319236608/pu/img/KZQ4cr-HVmh_LeGM.jpg","","in","","0","6","5","https://x.com/undefined/status/1979521232128364600","1609213665458143232",
"1979454484666552467","Sat Oct 18 07:48:20 +0000 2025","5","ya Allah semoga yg suka korupsi uang pajak sampe djp gabisa bikin website coretax yang bener kena azab ya Allah","1979454484666552467","","","in","","0","0","2","https://x.com/undefined/status/1979454484666552467","1456768436873297926",
"1979035264778461282","Fri Oct 17 04:02:30 +0000 2025","1","Selalu kalau setiap mau bayar pajak ribet bgt lewat coretax benerin tuh website lu @kring_pajak @DitjenPajakRI loading mulu lama bgt https://t.co/kmm093aQLW","1979035264778461282","https://pbs.twimg.com/media/G3byFLSWgAAXKiP.jpg","","in","","0","2","0","https://x.com/undefined/status/1979035264778461282","329108872",
"1978325342570811544","Wed Oct 15 22:18:47 +0000 2025","0","@ayuni027941 @theonlyrai01 @arrrrrrrrr_2 @wonusleepy @pengincumlaude itu website pajak kak pengganti djp dan kalo mau bikin npwp lewat coretax itu","1978586378066927859","","ayuni027941","in","","0","1","0","https://x.com/undefined/status/1978586378066927859","129445271",
"1978317169567076807","Wed Oct 15 04:29:03 +0000 2025","1","@kring_pajak benerin coretax lo sekarang juga anjerrrr. Website buat satu negara kok bentukannya begini","1978317169567076807","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1978317169567076807","1310048893623627776",
"1977947012239908972","Tue Oct 14 05:20:56 +0000 2025","6","@qrivasi coretax emg ajggg gara2 nih website bos gue ngamuk2 gajelas ampe gebrak2 keyboard jirrtt semua karyawan ampe diem gaberani bicara di kantor ","1977967838431437177","","qrivasi","in","","0","1","0","https://x.com/undefined/status/1977967838431437177","1566024932861317121",
"1977912479171883305","Tue Oct 14 01:40:57 +0000 2025","2","Apa kami harus bayar langganan biar website coretax lu lancar ? @kring_pajak","1977912479171883305","","","in","","0","3","0","https://x.com/undefined/status/1977912479171883305","68705328",
"1977716360751816839","Mon Oct 13 12:41:39 +0000 2025","4","Coretax coretax @kring_pajak Kalo gak Null 401 OK 502 ya Connection Time out Gitu terus siklusnya Pake Incognito? Nihil Pake website lain? Nihil Clear cache? Nihil Ganti device? Nihil Dari tanggal 09 sampe udah mau tanggal 13 masih begitu teruss. Kapan benernyaa?","1977716360751816839","","","in","","0","1","0","https://x.com/undefined/status/1977716360751816839","1203574250872827904",
"1968897093403103575","Fri Sep 19 08:27:42 +0000 2025","1","@kring_pajak @itsmyhoney min @kring_pajak tolong ini sarannya ditampilin di homepage coretax aja biar ga pada bingung terutama bagi yang drafter dan PICnya berbeda orang takutnya banyak yang error nanti kita yang disalahin atasan padahal yang bermasalah website coretaxnya","1968955142390059217","","kring_pajak","in","","0","0","0","https://x.com/undefined/status/1968955142390059217","1321358384533106695",
"1968863634441846793","Fri Sep 19 02:24:12 +0000 2025","0","2) Praktis banget kan? Terus kalau kamu belum punya NPWP gimana cara daftarnya? Tenang gampang banget! Sekarang semua bisa dilakukan secara online lewat website Coretax DJP. 2/5 https://t.co/MEr3NL0QYG","1968863664821174651","https://pbs.twimg.com/media/G1LPEMvXAAA5m7i.jpg","pajakbengkalis","in","","0","1","0","https://x.com/undefined/status/1968863664821174651","3724294512",
"1968263331946668177","Wed Sep 17 10:38:41 +0000 2025","0","@kring_pajak website coretax kenapa lagi ini? Otp gak masuk masuk? Hmm","1968263331946668177","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1968263331946668177","364623666",
"1967876186958098910","Wed Sep 17 05:51:46 +0000 2025","0","@wannadeipil @worksfess kalo server down gaakan dipaksa buat kak aku dulu sebelum ada coretax webnya djp emang suka lag kalo misal website down ya yaudah gitu terus terang aja aku pernah kok ada 1 hari server down jadi ga ngapa² in","1968191126151852348","","wannadeipil","in","","0","0","0","https://x.com/undefined/status/1968191126151852348","1202455501004402688",
"1968137282470416472","Wed Sep 17 02:17:49 +0000 2025","2","@kring_pajak Mohon informasi sudah 3 hari terakhir website Coretax tidak bisa diakses untuk pembuatan NPWP tanpa NIK (bagi WNA). https://t.co/bPkUFxwZs9","1968137282470416472","https://pbs.twimg.com/media/G1A6bJ9aEAAPPNb.jpg","kring_pajak","in","","0","1","1","https://x.com/undefined/status/1968137282470416472","2814856464",
"1967482904696807885","Mon Sep 15 19:24:36 +0000 2025","0","@SAC1A84 Wkwk iya apalagi Website Coretax Banyak bnget Bug dan lag nya","1967670908841247200","","SAC1A84","in","","0","0","0","https://x.com/undefined/status/1967670908841247200","1929289783605702656",
"1967096724729774254","Sun Sep 14 05:23:00 +0000 2025","0","Ini yang ngerjain website coretax siapa dah","1967096724729774254","","","in","","0","0","0","https://x.com/undefined/status/1967096724729774254","106991391",
"1966366417944813677","Fri Sep 12 05:01:02 +0000 2025","0","@kring_pajak min mohon informasinya untuk maintenance website Coretax kira-kira sampai kapan ya? Sejak tanggal 10 September saya tidak bisa upload faktur maupun melaporkan SPT. Mohon juga arahan dan solusinya","1966366417944813677","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1966366417944813677","1358424386328354820",
"1965784851837337998","Thu Sep 11 03:06:01 +0000 2025","0","@kring_pajak website coretax nya emang lagi error kak? kira-kira kapan yaa bisa digunakan nya?","1965975086076407937","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1965975086076407937","1252174190964137989",
"1965969366794785222","Thu Sep 11 02:43:17 +0000 2025","0","Woy @kring_pajak gimana ini website coretax eror terusss ","1965969366794785222","","","in","","1","0","0","https://x.com/undefined/status/1965969366794785222","1576050761288404992",
"1965956983842123831","Thu Sep 11 01:54:05 +0000 2025","1","Ini website sama aplikasi pajak pada kenapa dah ? E-Faktur coretax kenapa ? Kalau maintenance ngasih kabar dong biar gak nyusahin kayak gini ","1965956983842123831","","","in","","0","0","0","https://x.com/undefined/status/1965956983842123831","1324959926561615878",
"1965820455706833245","Wed Sep 10 16:51:34 +0000 2025","1","SIAPASIH YG NGELOLA WEBSITE CORETAX???!!!!! YAALLAH KAPAN BENERNYA ","1965820455706833245","","","in","","0","0","0","https://x.com/undefined/status/1965820455706833245","1418165266224087045",
"1965613169315061980","Wed Sep 10 04:27:23 +0000 2025","0","@kalisnulis @damackoos Aku akhirnya ke kantor pajak kak emang tolol website baru coretax coretax ni ","1965633174446518511","","kalisnulis","in","","0","2","0","https://x.com/undefined/status/1965633174446518511","1152085500632526848",
"1965592687215857680","Wed Sep 10 01:46:30 +0000 2025","0","@kring_pajak min kok website coretax gabsa dibuka ya","1965592687215857680","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1965592687215857680","1813207176254791684",
"1965353279488979094","Tue Sep 09 15:06:52 +0000 2025","0","@iseniepp tadi ada yang komen bikin di website coretax kakk","1965431720158920935","","iseniepp","in","","0","0","0","https://x.com/undefined/status/1965431720158920935","919053826459443200",
"1965338192057667652","Tue Sep 09 08:55:13 +0000 2025","0","@kring_pajak Halo selamat sore kak. Mau izin bertanya apakah bisa melakukan pengecekan EFIN untuk login yang lupa password di website Coretax? Thank you","1965338192057667652","","kring_pajak","in","","0","1","0","https://x.com/undefined/status/1965338192057667652","1276547559373197312",
"1963153363291521097","Thu Sep 04 01:44:49 +0000 2025","0","@tyojill Hai Kak. Untuk Simulator Coretax sudah tidak dapat digunakan lagi ya Kak. Kakak dapat melihat tutorial Coretax di website https://t.co/qNUo6dSJrh. Tks*Sana","1963417937303499001","","tyojill","in","","0","0","0","https://x.com/undefined/status/1963417937303499001","4564565058",
